customer_id,sku,qty,cents
cust0632,sku362,7,24047
cust0051,sku144,3,21645
cust0263,sku388,5,21424
cust0914,sku298,3,25825
cust0921,sku316,7,8071
cust0295,sku387,1,2366
cust0225,sku300,5,11976
cust0982,sku242,1,14552
cust0901,sku100,1,16683
cust0962,sku127,6,43731
cust0392,sku181,4,20407
cust0053,sku273,5,13799
cust0926,sku133,5,39763
cust0640,sku156,1,37223
cust0870,sku003,3,35546
cust0695,sku265,6,1870
cust0843,sku188,7,42118
cust0514,sku028,6,5893
cust0892,sku074,1,21766
cust0993,sku063,4,7612
cust0149,sku204,2,29895
cust0179,sku205,7,47456
cust0360,sku209,2,26740
cust0676,sku315,5,33121
cust0148,sku341,1,39870
cust0310,sku327,4,39881
cust0207,sku244,5,16081
cust0590,sku202,3,17849
cust0222,sku052,6,19006
cust0606,sku175,6,19735
cust0546,sku239,4,11229
cust0668,sku144,2,23742
cust0573,sku180,1,16248
cust0687,sku292,4,20049
cust0881,sku188,4,26368
cust0841,sku333,1,12276
cust0385,sku274,4,40996
cust0164,sku215,1,25589
cust0833,sku203,1,46197
cust0594,sku382,3,39946
cust0063,sku380,2,19268
cust0853,sku387,6,40803
cust0812,sku182,3,14340
cust0840,sku280,1,8360
cust0292,sku171,4,41194
cust0136,sku160,2,11676
cust0163,sku051,2,15487
cust0786,sku151,4,30013
cust0935,sku364,3,47034
cust0075,sku120,5,21567
cust0480,sku011,2,10499
cust0550,sku327,3,20846
cust0833,sku127,4,28404
cust0826,sku308,7,32392
cust0071,sku151,2,6114
cust0841,sku189,2,14904
cust0484,sku277,4,39079
cust0679,sku315,2,22315
cust0377,sku133,3,10968
cust0934,sku233,1,47630
cust0843,sku026,7,42515
cust0624,sku056,6,22355
cust0453,sku300,5,24321
cust0222,sku262,1,31890
cust0275,sku124,5,9396
cust0571,sku064,7,2496
cust0469,sku106,2,48906
cust0841,sku288,2,25048
cust0214,sku209,4,5480
cust0245,sku169,5,15243
cust0669,sku117,1,15758
cust0328,sku102,2,38002
cust0092,sku180,7,29554
cust0808,sku151,5,31724
cust0098,sku012,4,33732
cust0797,sku344,6,36289
cust0372,sku277,3,47610
cust0424,sku015,7,17345
cust0448,sku388,3,30049
cust0055,sku340,4,31727
cust0615,sku056,7,1332
cust0216,sku026,3,44963
cust0591,sku054,6,23564
cust0325,sku389,7,37275
cust0289,sku390,1,183
cust0082,sku009,2,26159
cust0951,sku231,1,48803
cust0435,sku135,3,44952
cust0716,sku302,3,8165
cust0678,sku160,5,6293
cust0938,sku356,6,25000
cust0390,sku292,2,4722
cust0963,sku031,2,29646
cust0743,sku043,7,32247
cust0576,sku117,7,32121
cust0298,sku011,2,22347
cust0465,sku157,3,21412
cust0605,sku388,5,22318
cust0684,sku134,4,48407
cust0366,sku229,3,22200
cust0548,sku181,4,13823
cust0513,sku168,3,42655
cust0444,sku152,5,29430
cust0422,sku087,1,5229
cust0522,sku077,1,10152
cust0792,sku315,3,45100
cust0738,sku011,1,11566
cust0600,sku071,1,28818
cust0321,sku275,7,20633
cust0532,sku271,3,15765
cust0519,sku122,7,2295
cust0674,sku097,3,48731
cust0753,sku239,4,32197
cust0987,sku254,1,18676
cust0343,sku195,4,47216
cust0553,sku156,2,42993
cust0601,sku231,7,18297
cust0459,sku149,4,21542
cust0682,sku075,1,26203
cust0581,sku016,5,7189
cust0876,sku378,3,5854
cust0299,sku111,2,19651
cust0984,sku150,7,27840
cust0016,sku313,4,14706
cust0180,sku007,7,24947
cust0644,sku280,3,37103
cust0718,sku236,6,16242
cust0243,sku178,2,781
cust0085,sku246,4,17775
cust0136,sku307,6,25539
cust0442,sku177,6,48944
cust0973,sku045,6,41023
cust0761,sku241,4,14517
cust0281,sku391,7,19777
cust0183,sku331,4,12520
cust0907,sku210,1,15650
cust0149,sku323,6,28395
cust0297,sku101,7,10446
cust0303,sku172,7,38619
cust0113,sku052,2,27928
cust0876,sku190,6,1489
cust0394,sku106,1,4667
cust0316,sku067,6,4265
cust0148,sku210,5,10996
cust0999,sku227,6,48939
cust0264,sku138,2,33580
cust0703,sku357,5,12578
cust0372,sku033,6,49050
cust0878,sku344,4,9744
cust0162,sku317,3,7097
cust0333,sku006,1,42083
cust0781,sku069,1,14075
cust0074,sku307,6,3788
cust0633,sku291,5,38787
cust0880,sku165,4,46015
cust0176,sku356,3,994
cust0063,sku248,1,26173
cust0741,sku002,4,24769
cust0688,sku391,7,3526
cust0508,sku079,5,15335
cust0715,sku255,2,41962
cust0311,sku101,7,39871
cust0528,sku331,4,39601
cust0063,sku277,6,26966
cust0124,sku335,4,42265
cust0586,sku009,1,34862
cust0468,sku280,7,39925
cust0399,sku141,5,13541
cust0374,sku060,4,28734
cust0986,sku142,7,22137
cust0626,sku242,1,14509
cust0174,sku374,7,41052
cust0301,sku230,6,2790
cust0345,sku337,3,28392
cust0905,sku229,7,17214
cust0407,sku204,1,3456
cust0032,sku088,5,44872
cust0126,sku015,3,41794
cust0926,sku097,4,32923
cust0276,sku218,5,1076
cust0384,sku214,1,49443
cust0716,sku228,1,21850
cust0253,sku078,5,32071
cust0375,sku108,6,924
cust0720,sku120,7,43177
cust0792,sku080,4,45606
cust0699,sku138,5,16878
cust0170,sku220,5,10138
cust0104,sku148,5,38081
cust0475,sku180,4,1749
cust0961,sku069,5,21245
cust0617,sku138,4,47233
cust0661,sku332,5,16995
cust0734,sku324,6,2543
cust0211,sku311,6,34828
cust0347,sku109,5,17328
cust0794,sku119,2,25958
cust0410,sku079,2,33178
cust0697,sku269,4,1175
cust0123,sku169,1,44278
cust0344,sku110,3,47608
cust0996,sku331,5,28007
cust0287,sku326,4,35093
cust0460,sku287,5,25360
cust0362,sku017,1,45306
cust0751,sku324,2,14104
cust0447,sku108,7,34776
cust0254,sku258,3,5974
cust0222,sku317,1,28340
cust0312,sku393,1,23917
cust0237,sku256,7,22046
cust0927,sku327,7,19444
cust0317,sku354,5,115
cust0194,sku154,4,27349
cust0802,sku317,4,26607
cust0334,sku004,7,8858
cust0392,sku246,7,47961
cust0963,sku057,1,41382
cust0315,sku025,4,5250
cust0085,sku187,4,8211
cust0975,sku143,7,46388
cust0801,sku399,6,16236
cust0677,sku129,7,19451
cust0073,sku187,1,5396
cust0802,sku356,2,25562
cust0540,sku156,2,45272
cust0901,sku041,3,32247
cust0612,sku142,3,2231
cust0248,sku257,3,18054
cust0217,sku363,7,26764
cust0043,sku325,4,11936
cust0910,sku290,1,15071
cust0845,sku243,4,28536
cust0379,sku372,1,41061
cust0301,sku175,1,23107
cust0704,sku305,7,33784
cust0008,sku324,7,11296
cust0662,sku210,2,42831
cust0645,sku185,1,19112
cust0033,sku189,4,12505
cust0767,sku263,1,45167
cust0054,sku219,7,7183
cust0436,sku261,2,17528
cust0223,sku215,5,37503
cust0662,sku093,2,32780
cust0660,sku132,5,7012
cust0012,sku369,4,14863
cust0940,sku367,6,37972
cust0040,sku288,7,1337
cust0923,sku197,3,21077
cust0927,sku101,1,12552
cust0066,sku286,6,44949
cust0005,sku036,7,798
cust0982,sku334,4,40251
cust0214,sku180,5,15629
cust0020,sku030,1,3499
cust0919,sku225,3,46800
cust0484,sku073,3,37355
cust0429,sku302,2,47882
cust0398,sku177,6,5507
cust0440,sku169,4,21036
cust0651,sku173,7,47560
cust0484,sku325,4,38169
cust0634,sku379,4,19481
cust0554,sku201,4,6644
cust0853,sku066,4,15386
cust0236,sku328,3,10869
cust0873,sku031,1,21931
cust0748,sku092,5,37177
cust0995,sku030,1,25950
cust0570,sku242,5,32286
cust0744,sku108,6,38347
cust0039,sku130,4,4820
cust0065,sku076,5,26254
cust0116,sku135,6,49702
cust0733,sku225,6,25802
cust0205,sku184,7,11668
cust0727,sku101,3,23390
cust0300,sku163,3,33323
cust0364,sku152,4,27040
cust0428,sku281,2,26587
cust0780,sku049,4,10413
cust0177,sku057,1,48048
cust0763,sku255,7,15875
cust0675,sku342,6,15845
cust0432,sku207,5,2816
cust0683,sku168,3,47626
cust0878,sku010,3,24850
cust0990,sku011,3,30144
cust0251,sku230,6,20969
cust0744,sku101,4,9718
cust0990,sku266,1,26723
cust0154,sku393,2,32847
cust0867,sku322,5,12307
cust0165,sku356,5,22770
cust0778,sku113,1,41577
cust0960,sku155,6,18346
cust0363,sku137,1,43828
cust0060,sku317,1,20795
cust0349,sku258,1,35895
cust0800,sku104,7,16468
cust0479,sku389,5,45968
cust0657,sku236,2,16002
cust0273,sku327,3,40218
cust0025,sku367,6,36066
cust0840,sku387,6,3902
cust0039,sku315,5,31021
cust0130,sku118,2,42572
cust0818,sku118,7,3215
cust0691,sku075,6,46699
cust0002,sku143,7,22063
cust0457,sku358,5,19547
cust0755,sku387,7,23054
cust0101,sku117,3,34709
cust0391,sku318,2,3826
cust0577,sku028,2,19585
cust0351,sku329,4,24548
cust0271,sku022,5,12598
cust0797,sku217,1,13814
cust0664,sku226,3,45395
cust0192,sku194,5,17200
cust0698,sku223,3,37981
cust0176,sku131,5,10214
cust0077,sku057,5,26507
cust0556,sku240,7,28554
cust0376,sku166,5,18213
cust0204,sku220,1,28850
cust0222,sku062,4,23345
cust0154,sku302,7,38563
cust0368,sku046,2,34420
cust0675,sku365,4,35849
cust0539,sku226,1,47286
cust0469,sku076,1,7973
cust0728,sku207,5,45648
cust0853,sku057,6,5112
cust0030,sku169,7,42274
cust0867,sku194,5,34678
cust0715,sku149,6,5856
cust0798,sku208,1,23365
cust0300,sku110,2,30507
cust0511,sku108,5,45426
cust0425,sku199,3,17486
cust0887,sku074,5,31172
cust0780,sku147,5,5172
cust0094,sku041,5,20887
cust0952,sku333,4,38818
cust0656,sku381,2,26407
cust0117,sku124,7,29037
cust0621,sku125,1,13379
cust0278,sku078,1,9880
cust0033,sku301,5,2370
cust0231,sku367,6,9290
cust0724,sku161,2,38515
cust0291,sku171,3,33503
cust0198,sku356,1,2212
cust0858,sku135,7,43600
cust0373,sku046,1,37402
cust0657,sku389,6,4775
cust0923,sku029,7,22522
cust0508,sku330,4,39250
cust0633,sku395,5,1468
cust0062,sku291,6,43213
cust0546,sku146,4,37981
cust0051,sku020,1,20439
cust0431,sku067,5,40447
cust0932,sku329,3,47243
cust0574,sku211,2,22712
cust0834,sku022,1,981
cust0202,sku207,6,22468
cust0845,sku329,2,32483
cust0069,sku357,5,39523
cust0782,sku075,1,31512
cust0620,sku034,7,17332
cust0013,sku381,7,9210
cust0969,sku312,3,45777
cust0286,sku011,6,36273
cust0417,sku055,1,3537
cust0710,sku317,5,30812
cust0123,sku064,3,31615
cust0053,sku142,4,16578
cust0655,sku309,1,47475
cust0815,sku049,6,6028
cust0241,sku026,3,11424
cust0375,sku148,4,26014
cust0425,sku082,2,48752
cust0622,sku297,2,30238
cust0728,sku366,4,11763
cust0633,sku371,1,1892
cust0523,sku122,7,12013
cust0816,sku279,1,49100
cust0653,sku011,5,26234
cust0568,sku021,1,8600
cust0765,sku100,5,45003
cust0724,sku228,5,24030
cust0272,sku202,4,43061
cust0452,sku138,7,12874
cust0767,sku373,3,46110
cust0798,sku020,3,13427
cust0219,sku085,5,30555
cust0089,sku286,5,46181
cust0034,sku026,4,23326
cust0193,sku145,5,31203
cust0999,sku115,3,35590
cust0786,sku058,7,47885
cust0558,sku291,1,39760
cust0065,sku051,4,26427
cust0557,sku051,1,37706
cust0127,sku324,2,27774
cust0916,sku182,4,15496
cust0390,sku115,5,46828
cust0707,sku034,2,34760
cust0845,sku120,4,39978
cust0853,sku082,6,32169
cust0901,sku267,3,47754
cust0788,sku197,6,17999
cust0895,sku261,1,38435
cust0277,sku233,2,37474
cust0458,sku300,7,45072
cust0548,sku129,3,43570
cust0250,sku205,3,10421
cust0091,sku254,3,18108
cust0949,sku247,6,11501
cust0164,sku321,7,22951
cust0689,sku187,4,12882
cust0473,sku064,4,2735
cust0388,sku397,6,40925
cust0461,sku280,4,19915
cust0435,sku382,6,15808
cust0038,sku044,2,49185
cust0515,sku181,6,23861
cust0142,sku376,1,16691
cust0562,sku308,1,36351
cust0445,sku025,2,23607
cust0139,sku331,3,38546
cust0478,sku038,3,33176
cust0316,sku077,5,15182
cust0964,sku045,5,16541
cust0656,sku304,6,42578
cust0686,sku144,2,1013
cust0102,sku275,5,13347
cust0914,sku286,1,8358
cust0713,sku133,5,20644
cust0123,sku252,3,1084
cust0613,sku109,2,38542
cust0522,sku119,2,21566
cust0695,sku372,3,32257
cust0344,sku381,5,29275
cust0017,sku078,3,21005
cust0984,sku027,4,48824
cust0586,sku058,4,48952
cust0973,sku258,1,27313
cust0680,sku123,3,41890
cust0911,sku351,3,20216
cust0887,sku245,3,35791
cust0851,sku231,6,28033
cust0506,sku056,3,10863
cust0783,sku116,4,22876
cust0256,sku046,3,24944
cust0140,sku390,3,28728
cust0640,sku356,3,42719
cust0961,sku241,6,34275
cust0214,sku331,7,49896
cust0345,sku174,7,19176
cust0484,sku278,6,764
cust0882,sku125,6,44662
cust0742,sku324,4,36190
cust0806,sku383,4,6805
cust0328,sku241,3,34275
cust0611,sku157,5,20963
cust0472,sku122,3,3268
cust0733,sku180,7,40207
cust0637,sku323,1,33299
cust0076,sku294,1,32191
cust0782,sku352,1,20536
cust0246,sku376,4,21320
cust0812,sku303,1,4490
cust0665,sku149,1,22630
cust0964,sku285,5,32313
cust0723,sku372,1,42482
cust0327,sku076,7,354
cust0681,sku362,4,25995
cust0434,sku057,4,8391
cust0484,sku167,4,36850
cust0210,sku039,3,32386
cust0746,sku057,6,14263
cust0945,sku071,4,439
cust0801,sku283,4,27776
cust0930,sku084,5,14819
cust0181,sku199,6,10800
cust0156,sku381,2,44826
cust0733,sku261,4,18527
cust0641,sku227,1,41182
cust0281,sku195,2,21158
cust0677,sku036,2,7077
cust0483,sku332,3,33772
cust0535,sku320,7,10698
cust0759,sku383,3,30697
cust0203,sku087,3,6234
cust0937,sku051,5,11395
cust0987,sku056,7,31628
cust0191,sku158,4,3165
cust0979,sku340,7,11252
cust0568,sku210,7,29165
cust0424,sku314,1,6942
cust0741,sku147,3,44252
cust0586,sku032,2,18731
cust0845,sku307,7,31247
cust0523,sku025,6,24713
cust0501,sku374,3,8575
cust0157,sku128,5,37013
cust0979,sku150,2,658
cust0878,sku234,7,22446
cust0258,sku351,6,43372
cust0002,sku234,4,7826
cust0234,sku230,1,3479
cust0416,sku308,6,19105
cust0950,sku330,5,20621
cust0709,sku018,6,25896
cust0032,sku398,7,20246
cust0765,sku382,5,38015
cust0231,sku206,2,12960
cust0469,sku229,5,15478
cust0954,sku020,1,48991
cust0138,sku189,6,45243
cust0611,sku149,1,29193
cust0267,sku019,1,37974
cust0156,sku235,3,41978
cust0639,sku056,1,45849
cust0762,sku129,3,13758
cust0988,sku182,1,216
cust0257,sku125,7,22379
cust0323,sku103,3,27300
cust0210,sku268,4,17110
cust0484,sku371,5,11922
cust0988,sku272,5,26086
cust0354,sku060,5,24185
cust0708,sku385,5,30523
cust0807,sku033,7,36744
cust0174,sku386,3,44855
cust0019,sku153,6,33550
cust0517,sku343,7,43010
cust0152,sku209,2,49414
cust0092,sku193,3,40727
cust0320,sku004,3,43015
cust0047,sku325,6,42483
cust0605,sku090,4,48901
cust0011,sku130,2,1583
cust0765,sku121,5,17469
cust0220,sku234,1,39691
cust0495,sku004,6,34348
cust0180,sku223,7,17083
cust0284,sku250,5,22020
cust0726,sku398,1,30187
cust0130,sku158,5,32270
cust0466,sku183,7,18341
cust0190,sku214,4,38108
cust0556,sku003,7,9076
cust0850,sku130,5,3928
cust0028,sku075,1,22201
cust0189,sku021,1,45397
cust0268,sku205,4,4241
cust0696,sku149,1,17493
cust0685,sku107,2,30402
cust0206,sku099,3,14476
cust0858,sku279,5,5337
cust0592,sku033,1,24609
cust0072,sku130,5,3596
cust0384,sku267,4,16299
cust0462,sku115,1,45404
cust0760,sku189,1,17643
cust0671,sku224,3,1695
cust0235,sku179,7,40051
cust0568,sku122,7,10765
cust0563,sku201,6,49446
cust0457,sku205,4,6281
cust0733,sku333,5,21320
cust0347,sku166,6,26488
cust0761,sku355,4,11182
cust0527,sku138,4,10792
cust0072,sku077,7,42354
cust0708,sku309,5,23555
cust0008,sku069,1,13138
cust0032,sku283,7,14948
cust0339,sku331,7,37941
cust0680,sku038,5,47839
cust0271,sku162,2,17267
cust0526,sku342,7,48860
cust0535,sku168,5,43998
cust0322,sku310,2,25459
cust0550,sku344,7,4867
cust0390,sku195,7,43028
cust0441,sku199,1,31331
cust0422,sku317,1,40820
cust0198,sku202,5,4874
cust0030,sku360,3,14116
cust0801,sku089,2,34515
cust0508,sku253,6,37996
cust0804,sku297,3,25994
cust0285,sku078,7,27564
cust0954,sku282,1,36734
cust0101,sku224,6,44065
cust0817,sku081,1,27521
cust0617,sku134,2,18744
cust0085,sku219,2,16815
cust0388,sku132,1,2042
cust0457,sku028,6,17544
cust0643,sku330,7,42671
cust0421,sku237,7,21814
cust0607,sku178,6,4380
cust0201,sku349,7,37998
cust0215,sku196,6,41824
cust0282,sku211,1,28579
cust0856,sku027,5,4007
cust0101,sku031,3,3118
cust0779,sku180,3,10897
cust0261,sku185,7,8461
cust0946,sku117,2,27708
cust0789,sku238,4,16796
cust0361,sku138,7,28015
cust0167,sku182,1,144
cust0061,sku051,4,8367
cust0005,sku223,3,46773
cust0685,sku148,3,36790
cust0959,sku322,7,15147
cust0658,sku029,2,16836
cust0167,sku058,2,36209
cust0590,sku250,1,46281
cust0205,sku304,6,36790
cust0621,sku074,1,11064
cust0545,sku251,6,35874
cust0027,sku112,3,46322
cust0457,sku331,6,9652
cust0098,sku116,5,460
cust0820,sku384,5,28164
cust0821,sku345,2,48476
cust0021,sku166,6,9450
cust0193,sku037,7,40149
cust0817,sku237,3,32394
cust0444,sku374,5,48956
cust0060,sku399,4,36925
cust0341,sku052,2,10921
cust0685,sku342,1,14714
cust0231,sku256,5,14095
cust0339,sku165,6,25616
cust0833,sku285,2,27278
cust0991,sku234,4,20752
cust0373,sku327,6,27983
cust0591,sku353,4,45349
cust0154,sku103,2,41285
cust0141,sku215,6,37206
cust0000,sku165,7,10590
cust0058,sku287,1,42643
cust0508,sku380,2,29162
cust0712,sku103,4,7565
cust0026,sku262,6,3869
cust0699,sku090,7,15910
cust0748,sku056,1,33605
cust0300,sku283,3,7156
cust0246,sku081,3,6198
cust0806,sku206,1,25575
cust0137,sku338,7,41959
cust0952,sku132,6,47086
cust0556,sku136,4,11676
cust0388,sku273,4,36943
cust0068,sku206,1,13234
cust0810,sku157,7,6022
cust0033,sku086,5,47502
cust0671,sku226,6,29614
cust0287,sku184,5,4566
cust0595,sku150,7,25178
cust0452,sku116,1,47084
cust0507,sku025,2,12891
cust0933,sku250,6,24278
cust0993,sku361,3,40788
cust0754,sku204,3,22056
cust0656,sku012,4,6466
cust0351,sku304,2,10142
cust0634,sku293,1,26500
cust0422,sku093,5,38678
cust0007,sku183,3,18859
cust0473,sku315,6,8289
cust0867,sku269,2,11995
cust0842,sku247,4,45897
cust0079,sku086,5,6924
cust0359,sku083,1,49113
cust0285,sku201,2,23535
cust0400,sku242,2,19471
cust0792,sku293,2,31398
cust0373,sku331,4,31569
cust0650,sku098,7,11966
cust0118,sku100,7,38045
cust0449,sku222,4,28966
cust0628,sku399,7,17878
cust0189,sku117,3,30491
cust0951,sku354,6,498
cust0988,sku138,2,12380
cust0419,sku158,1,9196
cust0465,sku267,5,10947
cust0014,sku093,6,41779
cust0034,sku389,1,46382
cust0354,sku210,3,18552
cust0558,sku188,3,44229
cust0804,sku028,6,20613
cust0489,sku179,5,20481
cust0657,sku344,3,1420
cust0319,sku188,4,45078
cust0047,sku118,5,20759
cust0793,sku227,5,21667
cust0349,sku374,7,22509
cust0795,sku189,2,6090
cust0903,sku372,2,17605
cust0921,sku342,5,21161
cust0594,sku322,1,37286
cust0155,sku391,3,23681
cust0176,sku258,4,48199
cust0027,sku328,7,16752
cust0256,sku195,1,4675
cust0873,sku011,4,27092
cust0991,sku110,4,19402
cust0808,sku110,4,4256
cust0212,sku000,5,21868
cust0509,sku299,2,14794
cust0091,sku022,6,23278
cust0371,sku034,2,25211
cust0411,sku347,3,32956
cust0448,sku135,1,41519
cust0279,sku258,4,23408
cust0159,sku312,7,30376
cust0975,sku352,4,18327
cust0929,sku117,5,9378
cust0509,sku108,4,49803
cust0164,sku035,7,18002
cust0629,sku155,4,10898
cust0289,sku095,3,4963
cust0589,sku200,7,7036
cust0880,sku075,7,8286
cust0530,sku149,6,16598
cust0025,sku104,3,6723
cust0281,sku052,4,49511
cust0001,sku186,7,15288
cust0861,sku179,3,15342
cust0455,sku330,4,34440
cust0288,sku007,2,15351
cust0337,sku259,4,9981
cust0233,sku182,4,8271
cust0492,sku303,7,41171
cust0300,sku211,2,34359
cust0141,sku147,3,31805
cust0511,sku221,4,9449
cust0403,sku341,4,43410
cust0805,sku096,7,8417
cust0657,sku070,2,1615
cust0544,sku011,1,42656
cust0539,sku362,4,35126
cust0372,sku301,6,9756
cust0553,sku301,6,34386
cust0534,sku318,5,3933
cust0095,sku396,4,30082
cust0783,sku020,1,7103
cust0523,sku045,2,28694
cust0870,sku349,2,39242
cust0505,sku188,2,14019
cust0323,sku396,5,25882
cust0281,sku092,1,138
cust0518,sku377,4,47210
cust0538,sku256,4,47884
cust0991,sku180,1,14596
cust0720,sku135,5,39417
cust0784,sku301,5,11505
cust0301,sku145,3,46164
cust0506,sku342,6,10962
cust0430,sku381,4,28115
cust0898,sku043,4,5473
cust0372,sku020,5,43515
cust0821,sku083,2,14619
cust0402,sku260,7,13660
cust0741,sku199,4,24132
cust0935,sku009,4,25389
cust0898,sku218,2,8449
cust0790,sku166,3,47488
cust0429,sku344,1,20000
cust0876,sku149,2,39019
cust0462,sku065,5,36911
cust0036,sku393,6,40230
cust0810,sku085,4,42120
cust0649,sku050,7,32925
cust0377,sku214,1,6091
cust0879,sku253,5,30042
cust0572,sku398,7,1063
cust0547,sku094,6,10569
cust0148,sku105,5,30976
cust0665,sku325,5,48691
cust0238,sku228,2,23015
cust0044,sku248,3,4881
cust0996,sku367,3,21518
cust0446,sku219,5,16198
cust0792,sku295,6,3768
cust0070,sku175,7,18675
cust0178,sku366,2,21478
cust0297,sku371,6,8536
cust0558,sku334,2,40968
cust0657,sku250,4,33807
cust0430,sku343,2,12752
cust0421,sku096,6,45873
cust0434,sku031,5,34933
cust0168,sku192,3,27537
cust0759,sku239,7,16725
cust0282,sku254,1,22694
cust0298,sku363,2,12261
cust0476,sku259,3,27352
cust0901,sku035,1,23699
cust0534,sku315,5,24028
cust0323,sku149,7,20532
cust0079,sku396,1,3562
cust0838,sku031,4,7488
cust0372,sku199,5,4509
cust0979,sku275,1,21032
cust0332,sku143,4,17488
cust0430,sku219,2,48620
cust0954,sku082,7,27517
cust0076,sku330,3,46411
cust0937,sku191,5,12937
cust0634,sku380,2,32843
cust0106,sku077,2,8502
cust0623,sku307,5,31894
cust0542,sku206,6,40470
cust0308,sku049,5,6365
cust0114,sku064,7,30104
cust0107,sku272,2,34658
cust0967,sku201,6,20087
cust0072,sku327,6,27817
cust0565,sku315,1,34874
cust0873,sku251,5,29993
cust0348,sku279,2,39247
cust0848,sku359,1,15320
cust0374,sku288,7,40552
cust0404,sku217,7,7911
cust0543,sku167,6,27557
cust0151,sku341,1,11344
cust0606,sku129,4,15956
cust0265,sku176,7,8437
cust0387,sku168,3,5183
cust0446,sku329,4,47937
cust0775,sku032,5,31809
cust0129,sku004,7,5432
cust0582,sku303,7,41009
cust0225,sku342,2,4468
cust0594,sku345,6,3576
cust0127,sku371,1,3502
cust0293,sku173,6,27080
cust0223,sku153,6,3477
cust0074,sku397,7,1934
cust0860,sku328,6,12410
cust0283,sku131,5,38082
cust0461,sku346,5,24393
cust0937,sku179,5,44824
cust0017,sku277,7,23363
cust0666,sku164,7,11735
cust0278,sku170,4,14145
cust0054,sku399,7,20191
cust0048,sku277,6,38997
cust0506,sku159,2,36354
cust0453,sku359,1,34987
cust0401,sku309,4,26471
cust0117,sku254,2,2135
cust0604,sku326,6,4507
cust0392,sku234,7,45127
cust0709,sku006,7,19199
cust0644,sku272,6,37994
cust0309,sku298,6,47821
cust0879,sku083,3,29158
cust0400,sku321,3,24566
cust0454,sku259,3,1074
cust0650,sku153,2,46853
cust0684,sku139,2,49330
cust0288,sku291,6,22192
cust0979,sku376,5,29780
cust0710,sku249,3,34956
cust0239,sku159,7,39576
cust0684,sku359,1,19916
cust0720,sku201,2,47212
cust0660,sku001,6,21958
cust0114,sku310,4,24400
cust0693,sku227,5,44025
cust0666,sku069,3,3955
cust0762,sku318,1,15322
cust0513,sku259,4,10505
cust0273,sku379,5,40052
cust0442,sku120,5,30096
cust0634,sku397,1,31569
cust0885,sku090,4,12711
cust0380,sku341,6,35569
cust0910,sku188,2,161
cust0557,sku081,6,13939
cust0897,sku212,3,41320
cust0068,sku332,6,3179
cust0621,sku006,4,4245
cust0179,sku281,1,10373
cust0514,sku364,1,32781
cust0717,sku384,4,11656
cust0137,sku352,4,1785
cust0589,sku205,6,4861
cust0291,sku347,5,26249
cust0905,sku114,4,35311
cust0540,sku027,7,23171
cust0687,sku156,6,31648
cust0902,sku371,2,10729
cust0000,sku384,4,19512
cust0740,sku352,4,18867
cust0520,sku074,1,17417
cust0681,sku176,2,6243
cust0072,sku079,5,38821
cust0405,sku327,1,20342
cust0890,sku246,1,6708
cust0071,sku167,7,5778
cust0270,sku026,1,46127
cust0746,sku334,3,19822
cust0039,sku022,6,7429
cust0274,sku275,2,25478
cust0809,sku339,7,23183
cust0316,sku031,2,7983
cust0599,sku092,7,31245
cust0084,sku218,3,35849
cust0665,sku127,7,14979
cust0757,sku166,7,24549
cust0558,sku088,1,35092
cust0045,sku321,4,20727
cust0572,sku125,2,46189
cust0644,sku311,6,28084
cust0847,sku015,6,44976
cust0932,sku293,1,45108
cust0406,sku068,3,8779
cust0269,sku187,1,47095
cust0994,sku394,3,46452
cust0204,sku162,1,12199
cust0714,sku101,1,19997
cust0179,sku136,6,48088
cust0068,sku262,2,33022
cust0602,sku275,3,35540
cust0856,sku043,5,39781
cust0602,sku231,2,31796
cust0871,sku201,5,29919
cust0033,sku352,4,29969
cust0101,sku277,3,19181
cust0492,sku086,7,26317
cust0252,sku305,5,37954
cust0084,sku256,5,35799
cust0249,sku190,2,28777
cust0694,sku216,4,4618
cust0057,sku225,4,49192
cust0034,sku021,3,4812
cust0626,sku122,2,14226
cust0693,sku006,4,48136
cust0876,sku342,2,16971
cust0544,sku272,2,10302
cust0519,sku080,4,31711
cust0778,sku065,6,45955
cust0310,sku064,7,19634
cust0278,sku096,7,40238
cust0885,sku173,1,8384
cust0586,sku227,4,11876
cust0839,sku239,1,47272
cust0406,sku122,3,27356
cust0737,sku366,2,47535
cust0694,sku291,2,7029
cust0382,sku257,6,10218
cust0493,sku079,3,42980
cust0322,sku299,3,12779
cust0505,sku185,2,15325
cust0023,sku398,5,23470
cust0846,sku088,5,24086
cust0935,sku253,4,37089
cust0194,sku308,4,21620
cust0223,sku143,3,41117
cust0370,sku154,3,49042
cust0513,sku342,1,43567
cust0866,sku192,1,22482
cust0075,sku255,4,31417
cust0048,sku109,6,38591
cust0458,sku100,7,38278
cust0492,sku255,5,5672
cust0309,sku295,2,22217
cust0684,sku325,7,24334
cust0443,sku359,6,40742
cust0801,sku203,7,37512
cust0839,sku348,3,33180
cust0245,sku300,5,4190
cust0238,sku079,1,45714
cust0831,sku280,6,24187
cust0739,sku163,1,14344
cust0585,sku263,7,40074
cust0561,sku182,4,6403
cust0912,sku398,7,49913
cust0163,sku069,5,11362
cust0161,sku307,4,20527
cust0444,sku116,1,43839
cust0806,sku216,7,16524
cust0759,sku253,4,6689
cust0027,sku288,6,12535
cust0120,sku176,3,15428
